Longitude,Latitude,Deep
-84.751047,31.173693,7.9
-84.751017,31.173699,8.5
-84.750988,31.173705,7.5
-84.750958,31.17371,7
-84.750928,31.173716,7
-84.750898,31.173721,7.7
-84.750868,31.173727,6.7
-84.750838,31.173732,6.3
-84.750808,31.173738,5.9
-84.750778,31.173743,5.4
-84.750748,31.173749,5.8
-84.750718,31.173755,6.5
-84.750688,31.173761,8
-84.750658,31.173766,8.5
-84.750628,31.173772,8.2
-84.750597,31.173777,8.5
-84.750567,31.173783,9.6
-84.750536,31.173789,9.2
-84.750505,31.173795,10
-84.750475,31.173801,9.4
-84.750444,31.173807,7.7
-84.750414,31.173812,7.3
-84.750383,31.173818,6.6
-84.750353,31.173823,5.8
-84.750322,31.173828,5.1
-84.750292,31.173833,5.3
-84.750261,31.173839,4.4
-84.750231,31.173844,5.5
-84.750201,31.17385,5.9
-84.750171,31.173855,7
-84.75014,31.17386,7.2
-84.75011,31.173866,6.5
-84.75008,31.173872,5.7
-84.75005,31.173877,3.7
-84.75002,31.173883,7
-84.74999,31.173888,7.8
-84.74996,31.173893,8.2
-84.749931,31.173899,8.3
-84.7499,31.173905,5.3
-84.74987,31.17391,9.3
-84.749839,31.173916,4
-84.749809,31.173922,6.8
-84.749779,31.173927,7.4
-84.749748,31.173932,8.1
-84.749718,31.173938,7.2
-84.749688,31.173943,6.6
-84.749658,31.173949,5.6
-84.749627,31.173956,5.7
-84.749597,31.173962,4
-84.749567,31.173968,4.9
-84.749537,31.173973,4.7
-84.749507,31.173979,5.5
-84.749479,31.173984,6
-84.749451,31.17399,6.5
-84.749424,31.173996,5
-84.749397,31.174001,8.1
-84.749372,31.174006,9.5
-84.749348,31.174011,10.3
-84.749325,31.174016,8.7
-84.749305,31.17402,8.5
-84.749286,31.174024,8.3
-84.749268,31.174027,7.9
-84.749251,31.17403,7.5
-84.749234,31.174033,7.5
-84.749216,31.174035,10.8
-84.749199,31.174038,8
-84.749319,31.174146,4
-84.749334,31.174146,2.2
-84.749352,31.174144,3.3
-84.749371,31.174141,2.4
-84.749393,31.174137,3.4
-84.749417,31.174132,4.8
-84.749442,31.174126,2.9
-84.749468,31.174121,3
-84.749493,31.174116,1.6
-84.749543,31.174107,2.2
-84.749569,31.174103,1.7
-84.749596,31.174098,1.3
-84.749624,31.174093,1.1
-84.749654,31.174087,2.1
-84.749685,31.174082,3.5
-84.749716,31.174076,4.7
-84.749747,31.174071,4.8
-84.749778,31.174065,5.8
-84.74981,31.174059,4
-84.749841,31.174053,3.9
-84.749873,31.174047,4.5
-84.749904,31.174041,3.9
-84.749935,31.174035,4
-84.749966,31.174029,4.5
-84.749998,31.174023,6
-84.750029,31.174017,4.1
-84.75006,31.174011,5.1
-84.750091,31.174006,5.6
-84.750123,31.174,5
-84.750154,31.173994,6.1
-84.750185,31.173988,6.3
-84.750216,31.173982,4.7
-84.750247,31.173976,4.5
-84.750278,31.17397,5.5
-84.75031,31.173964,4.9
-84.750341,31.173958,4.9
-84.750373,31.173952,5.9
-84.750404,31.173947,4.8
-84.750435,31.173941,4.2
-84.750467,31.173935,4.1
-84.750498,31.173929,4.4
-84.750529,31.173923,6.6
-84.75056,31.173918,5.4
-84.750591,31.173912,6.8
-84.750622,31.173907,7.6
-84.750654,31.173901,3.8
-84.750685,31.173895,3.2
-84.750716,31.173889,3.9
-84.750747,31.173884,5.4
-84.750778,31.173878,5.7
-84.75081,31.173872,7.4
-84.750841,31.173866,5.2
-84.750871,31.173859,3.3
-84.750903,31.173853,2.8
-84.750934,31.173848,3.6
-84.750965,31.173842,4.8
-84.750996,31.173836,2.4
-84.751028,31.173831,3.7
-84.751059,31.173824,3.6
-84.75109,31.173818,4.7
-84.751121,31.173812,6
-84.751152,31.173805,9.6
-84.751184,31.1738,7
-84.751215,31.173794,4.4
-84.751246,31.173788,4.3
-84.751277,31.173782,3.5
-84.751308,31.173776,3.8
-84.751339,31.17377,3.9
-84.75137,31.173764,4.1
-84.751401,31.173758,4.7
-84.751432,31.173752,3.4
-84.751463,31.173747,3.8
-84.751494,31.173741,3.8
-84.751524,31.173735,2.5
-84.751555,31.17373,2.1
-84.751586,31.173724,2.6
-84.751617,31.173718,5.1
-84.751648,31.173712,6.1
-84.751678,31.173706,6.3
-84.751709,31.1737,4.4
-84.751739,31.173694,2.6
-84.75177,31.173688,2.3
-84.751801,31.173683,3.2
-84.751832,31.173677,3.2
-84.751863,31.173671,2.8
-84.751894,31.173666,3.7
-84.751925,31.17366,2.3
-84.751956,31.173655,5.5
-84.751987,31.173649,3.9
-84.752018,31.173642,2.8
-84.752049,31.173637,1.5
-84.752081,31.173631,2.7
-84.752111,31.173625,2.4
-84.752142,31.173618,3.2
-84.752172,31.173611,2.5
-84.752203,31.173606,4.1
-84.752234,31.1736,2
-84.752265,31.173595,3
-84.752296,31.173589,8
-84.752327,31.173584,5.7
-84.752357,31.173579,2.8
-84.752388,31.173573,1.9
-84.752419,31.173567,0.8
-84.75245,31.173561,2.5
-84.752481,31.173555,6.2
-84.752512,31.173548,5.5
-84.752543,31.173542,8.3
-84.752574,31.173537,7.7
-84.752605,31.173531,8.3
-84.752636,31.173525,8.3
-84.752666,31.173519,10.7
-84.752696,31.173513,7.8
-84.752724,31.173509,9.5
-84.75275,31.173504,12.9
-84.752774,31.173499,17.8
-84.752796,31.173494,11
-84.752819,31.173491,10.9
-84.752843,31.173489,1.2
-84.752888,31.17349,2.7
-84.752975,31.173604,1.2
-84.75295,31.173608,8.5
-84.75293,31.173611,7.4
-84.752905,31.173616,8
-84.752877,31.173622,2.2
-84.752847,31.173628,7.2
-84.752818,31.173634,8.7
-84.752787,31.17364,10.4
-84.752757,31.173646,9.2
-84.752727,31.173652,7.9
-84.752697,31.173657,8.9
-84.752668,31.173662,9.2
-84.752638,31.173668,9.7
-84.752609,31.173674,8.4
-84.752579,31.17368,7.5
-84.75255,31.173685,7.1
-84.752521,31.173691,6.2
-84.752491,31.173696,6.8
-84.752461,31.173702,5.4
-84.752432,31.173707,4.8
-84.752402,31.173712,4.2
-84.752372,31.173718,4.4
-84.752343,31.173724,5.5
-84.752313,31.173729,6.7
-84.752283,31.173734,6.5
-84.752253,31.17374,7.1
-84.752223,31.173745,7.3
-84.752194,31.173751,6.7
-84.752165,31.173757,7.3
-84.752135,31.173763,7.8
-84.752106,31.173769,9.1
-84.752076,31.173775,7.6
-84.752046,31.17378,8
-84.752017,31.173786,8.1
-84.751987,31.173791,9.8
-84.751957,31.173797,9.8
-84.751928,31.173803,9.6
-84.751898,31.173809,10.3
-84.751869,31.173815,10.2
-84.751839,31.173821,8.4
-84.751809,31.173826,7.9
-84.751779,31.173832,7.6
-84.75175,31.173837,7.4
-84.75172,31.173843,6
-84.75169,31.173848,5.2
-84.751661,31.173854,6.2
-84.751631,31.17386,7.4
-84.751601,31.173865,8.7
-84.751571,31.173871,8.1
-84.751542,31.173877,8.1
-84.751512,31.173882,7.6
-84.751482,31.173888,7.4
-84.751452,31.173893,7.2
-84.751422,31.173898,6.9
-84.751393,31.173904,6.9
-84.751364,31.173909,5.7
-84.751335,31.173914,7
-84.751306,31.17392,5.8
-84.751276,31.173926,7.1
-84.751247,31.173931,8.5
-84.751217,31.173937,8.8
-84.751188,31.173943,7.6
-84.751159,31.173948,6.9
-84.75113,31.173953,8.5
-84.7511,31.173959,6.7
-84.751071,31.173964,7.6
-84.751041,31.17397,7.7
-84.751012,31.173976,7.3
-84.750984,31.173982,7.6
-84.750954,31.173987,7.6
-84.750925,31.173993,7
-84.750895,31.173998,7.8
-84.750866,31.174003,7.9
-84.750837,31.174009,7.1
-84.750808,31.174014,7.1
-84.750778,31.17402,6.4
-84.750749,31.174026,5.7
-84.75072,31.174032,5.9
-84.750691,31.174037,6.1
-84.750661,31.174043,6.4
-84.750632,31.174048,6.4
-84.750602,31.174054,6.9
-84.750573,31.174059,7.2
-84.750544,31.174064,6.1
-84.750515,31.174069,6.5
-84.750485,31.174075,5.9
-84.750456,31.17408,6.7
-84.750427,31.174085,9
-84.750398,31.174091,8.4
-84.750369,31.174097,9.5
-84.750339,31.174102,10.1
-84.75031,31.174107,11
-84.750281,31.174113,9.2
-84.750253,31.174119,8.6
-84.750224,31.174125,7
-84.750195,31.17413,6.3
-84.750166,31.174135,6.2
-84.750137,31.174141,7.2
-84.750107,31.174146,7.1
-84.750078,31.174152,7.5
-84.750048,31.174158,8.5
-84.750019,31.174164,7.8
-84.74999,31.17417,8.3
-84.749962,31.174175,8.5
-84.749933,31.174181,9.2
-84.749903,31.174187,9.1
-84.749874,31.174192,8.7
-84.749847,31.174197,9.4
-84.749821,31.174202,9.9
-84.749798,31.174208,7.9
-84.749777,31.174212,7.5
-84.749757,31.174215,10
-84.749738,31.174218,11.4
-84.749718,31.17422,7.5
-84.749698,31.174223,9.9
-84.749678,31.174226,7.8
-84.749659,31.174231,4.4
-84.749831,31.174326,2.4
-84.749874,31.174323,4.9
-84.749893,31.174321,7
-84.749913,31.174318,6.1
-84.749935,31.174315,7.2
-84.749958,31.174311,9.1
-84.749983,31.174307,11.9
-84.750008,31.174302,9.9
-84.750036,31.174296,11
-84.750067,31.174291,9.5
-84.7501,31.174287,10.9
-84.750132,31.174282,11.2
-84.750164,31.174276,9.8
-84.750195,31.174269,10.5
-84.750227,31.174263,11.1
-84.750259,31.174257,11.2
-84.750291,31.17425,11.9
-84.750323,31.174244,11.3
-84.750355,31.174237,11.1
-84.750387,31.17423,11.4
-84.750419,31.174223,10.5
-84.750451,31.174217,9.9
-84.750483,31.174211,9
-84.750515,31.174205,9
-84.750546,31.174199,7.5
-84.750578,31.174193,7.1
-84.75061,31.174187,6.1
-84.750642,31.174181,5.3
-84.750675,31.174176,4.7
-84.750707,31.17417,4.7
-84.750739,31.174164,4.5
-84.750771,31.174158,5.7
-84.750803,31.174152,6.7
-84.750835,31.174146,7
-84.750867,31.17414,7.2
-84.750899,31.174135,6.7
-84.750931,31.174128,7.6
-84.750963,31.174122,7.9
-84.750995,31.174115,9
-84.751027,31.174109,8.6
-84.751059,31.174104,8.3
-84.751091,31.174098,7.9
-84.751122,31.174092,7.8
-84.751154,31.174086,6.2
-84.751186,31.174081,5.9
-84.751218,31.174076,6.6
-84.751249,31.174069,6.7
-84.751277,31.174064,7.5
-84.751301,31.174059,8.5
-84.751324,31.174053,8
-84.751347,31.174049,4.1
-84.75137,31.174045,5.6
-84.751395,31.17404,7.2
-84.751424,31.174034,9.1
-84.751454,31.174029,8.2
-84.751485,31.174023,10
-84.751516,31.174017,10.8
-84.751547,31.174011,8.7
-84.751577,31.174006,7
-84.751607,31.174,6.9
-84.751638,31.173994,7.1
-84.751668,31.173987,7.8
-84.751699,31.173982,8
-84.751729,31.173976,6.9
-84.75176,31.17397,6.8
-84.751791,31.173964,6.9
-84.751822,31.173959,7.7
-84.751852,31.173954,9.4
-84.751883,31.173949,7.6
-84.751914,31.173943,8.8
-84.751945,31.173938,8.8
-84.751976,31.173932,10
-84.752006,31.173926,11.2
-84.752037,31.17392,10.5
-84.752068,31.173914,10.2
-84.752098,31.173908,9.3
-84.752129,31.173902,8.6
-84.752159,31.173896,8
-84.752191,31.17389,8.1
-84.752222,31.173885,7
-84.752252,31.173878,7.1
-84.752283,31.173872,7.3
-84.752314,31.173866,7
-84.752344,31.173861,6.5
-84.752375,31.173855,6
-84.752406,31.173849,5.9
-84.752437,31.173843,6.7
-84.752468,31.173837,8.3
-84.752498,31.17383,7.6
-84.752529,31.173823,7.7
-84.75256,31.173817,7.9
-84.75259,31.173811,9.9
-84.752621,31.173806,12.3
-84.752653,31.173801,13.1
-84.752684,31.173795,10.2
-84.752714,31.173789,9.9
-84.752743,31.173783,9
-84.752767,31.173779,6.8
-84.752789,31.173775,8.4
-84.752809,31.173771,10.9
-84.752828,31.173769,3.3
-84.752774,31.173922,4.6
-84.75274,31.173931,7.5
-84.75272,31.173933,7.1
-84.752697,31.173937,3.1
-84.752669,31.173942,6.3
-84.752637,31.173948,6.4
-84.752605,31.173954,6.8
-84.752574,31.17396,8.1
-84.752542,31.173966,9.8
-84.75251,31.173971,7.4
-84.752478,31.173977,6
-84.752447,31.173983,5.1
-84.752416,31.17399,4.9
-84.752384,31.173996,5.5
-84.752352,31.174002,6.2
-84.752321,31.174009,5.6
-84.752289,31.174014,6
-84.752258,31.17402,6.8
-84.752227,31.174027,8.9
-84.752196,31.174033,8.4
-84.752164,31.174039,7.7
-84.752133,31.174045,7.8
-84.752101,31.174051,6.5
-84.75207,31.174056,7.2
-84.752038,31.174062,6.8
-84.752007,31.174069,6.7
-84.751975,31.174075,7.4
-84.751943,31.174081,6.1
-84.751912,31.174087,5.5
-84.75188,31.174093,5.5
-84.751849,31.174099,4.8
-84.751817,31.174105,4.8
-84.751786,31.174111,5.8
-84.751754,31.174117,5.8
-84.751722,31.174122,5.7
-84.75169,31.174128,5.8
-84.751658,31.174134,5.9
-84.751627,31.17414,7
-84.751595,31.174145,8.1
-84.751563,31.174151,6.6
-84.751531,31.174157,7.6
-84.7515,31.174164,6.5
-84.751469,31.17417,5
-84.751437,31.174176,2.4
-84.751406,31.174182,2.6
-84.751374,31.174188,2.9
-84.751344,31.174194,1.6
-84.751312,31.1742,2.5
-84.75128,31.174206,3.3
-84.751249,31.174212,2.8
-84.751217,31.174218,4.3
-84.751186,31.174224,3.5
-84.751155,31.174229,3.3
-84.751124,31.174235,3.2
-84.751092,31.174241,3.4
-84.751061,31.174247,2.7
-84.75103,31.174254,4.5
-84.750998,31.17426,5
-84.750967,31.174265,4.8
-84.750936,31.174271,6.3
-84.750905,31.174277,6
-84.750873,31.174282,5.6
-84.750842,31.174289,6.5
-84.750811,31.174295,4.5
-84.75078,31.1743,4.2
-84.750749,31.174305,3.9
-84.750718,31.174311,5.3
-84.750687,31.174318,5.2
-84.750655,31.174324,3.9
-84.750625,31.174329,5.4
-84.750594,31.174335,8.3
-84.750563,31.17434,9
-84.750533,31.174346,9.4
-84.750503,31.174351,14.3
-84.750475,31.174356,12.7
-84.750447,31.174361,6.8
-84.750422,31.174366,6.8
-84.750397,31.174371,4.6
-84.750373,31.174376,10.9
-84.750352,31.17438,6.7
-84.750333,31.174385,6.8
-84.750315,31.17439,6.4
-84.750296,31.174393,9.4
-84.750277,31.174397,7.8
-84.750454,31.174483,4.6
-84.750491,31.174484,8.5
-84.750513,31.174481,8.1
-84.750539,31.174477,8.9
-84.750568,31.174473,10.8
-84.750599,31.174469,11.1
-84.750631,31.174463,12.5
-84.750662,31.174457,9.4
-84.750692,31.174452,9.2
-84.750724,31.174446,7
-84.750755,31.17444,7.2
-84.750786,31.174434,5.7
-84.750818,31.174428,5.4
-84.750849,31.174423,4.6
-84.75088,31.174418,8.3
-84.750911,31.174412,8.3
-84.750943,31.174406,9.2
-84.750975,31.1744,10.9
-84.751006,31.174393,9.1
-84.751038,31.174386,10.5
-84.751069,31.174379,12.3
-84.751101,31.174373,14
-84.751131,31.174368,12.9
-84.751162,31.174362,14.7
-84.751193,31.174357,9.8
-84.751223,31.174351,9.5
-84.751254,31.174346,12.1
-84.751285,31.17434,7.9
-84.751315,31.174334,7.2
-84.751346,31.174328,9.8
-84.751377,31.174322,9.6
-84.751407,31.174315,9.8
-84.751437,31.17431,7.6
-84.751467,31.174304,7.4
-84.751497,31.174299,7.6
-84.751527,31.174293,8.8
-84.751558,31.174287,10.2
-84.751588,31.174282,14.1
-84.751619,31.174277,14.7
-84.751649,31.174272,13.2
-84.751679,31.174266,10.1
-84.751709,31.17426,8.7
-84.751739,31.174253,8.1
-84.75177,31.174248,6
-84.751801,31.174243,7.2
-84.751832,31.174239,7.4
-84.751863,31.174233,8.2
-84.751894,31.174227,8.6
-84.751925,31.174222,7.5
-84.751956,31.174216,7.2
-84.751987,31.17421,8.3
-84.752018,31.174205,7.8
-84.75205,31.174199,7.7
-84.752081,31.174194,7.1
-84.752112,31.174187,7.3
-84.752143,31.174181,6.6
-84.752174,31.174176,6
-84.752205,31.17417,6.1
-84.752237,31.174164,5.8
-84.752268,31.174158,4.1
-84.752298,31.174152,4.8
-84.752329,31.174146,5.4
-84.752359,31.174139,6.3
-84.75239,31.174133,3.4
-84.752265,31.174162,4
-84.752286,31.174155,4.8
-84.752313,31.17415,5.2
-84.752342,31.174143,6.9
-84.752371,31.174136,7.7
-84.7524,31.174128,7.1
-84.75243,31.174121,5.6
-84.752461,31.174114,6.8
-84.752491,31.174107,9.1
-84.752522,31.174102,8.6
-84.752551,31.174097,7.9
-84.752576,31.174092,5
-84.752594,31.174089,6.8
-84.752608,31.174088,8.7
-84.7525,31.174246,4.2
-84.75247,31.17425,4.7
-84.752435,31.174257,4.2
-84.752399,31.174264,5.1
-84.752363,31.174271,5.1
-84.752329,31.174277,5
-84.752295,31.174283,5.6
-84.752261,31.17429,5.5
-84.752227,31.174297,6.3
-84.752193,31.174304,6.6
-84.752159,31.174311,6.5
-84.752125,31.174317,6.6
-84.752091,31.174323,7.2
-84.752057,31.174329,7.2
-84.752023,31.174336,8.2
-84.751989,31.174343,7.6
-84.751954,31.17435,8.9
-84.75192,31.174357,8.7
-84.751885,31.174363,8.1
-84.751851,31.17437,6.8
-84.751816,31.174376,5.7
-84.751781,31.174382,4
-84.751747,31.174388,4.1
-84.751713,31.174395,3.7
-84.751678,31.174401,5.5
-84.751644,31.174409,5
-84.75161,31.174416,5
-84.751576,31.174422,6.6
-84.751542,31.174428,6.5
-84.751508,31.174434,5.2
-84.751474,31.17444,4.7
-84.751441,31.174445,4
-84.751407,31.17445,2.8
-84.751374,31.174457,9.7
-84.751342,31.174464,10.3
-84.75131,31.174469,11.7
-84.751279,31.174475,10.1
-84.751252,31.17448,9.7
-84.75123,31.174484,10.7
-84.751209,31.174488,11.7
-84.751187,31.174493,16.4
-84.751166,31.174497,13.8
-84.751144,31.174501,16.5
-84.751123,31.174505,10.9
-84.751102,31.17451,10.8
-84.751081,31.174515,9.6
-84.751061,31.17452,6.7
-84.75104,31.174525,5.4
-84.751438,31.17459,3.7
-84.751459,31.174584,3.7
-84.751481,31.17458,1.9
-84.751504,31.174576,1.3
-84.75153,31.174571,3.9
-84.751559,31.174565,2.3
-84.751589,31.174559,1.5
-84.75162,31.174553,1.7
-84.751682,31.174541,1.5
-84.751713,31.174536,3.2
-84.751744,31.17453,4.7
-84.751775,31.174525,6.2
-84.751807,31.174521,6.9
-84.751839,31.17452,6.4
-84.75187,31.174521,6.4
-84.751902,31.174522,4.5
-84.751933,31.174519,3.4
-84.751965,31.174515,4.2
-84.751997,31.174511,3.2
-84.752028,31.174506,6.3
-84.75206,31.1745,9.6
-84.75209,31.174494,6.7
-84.752122,31.174488,3.8
-84.752152,31.174482,4.6
-84.752181,31.174476,5.8
-84.752209,31.174471,7.6
-84.752236,31.174467,6.4
-84.752258,31.174463,7.1
-84.752277,31.17446,5.6
-84.752296,31.174456,5
-84.752315,31.174452,4.3
-84.752335,31.174449,2.1
-84.752354,31.174445,3.1
-84.752373,31.174442,5.3
-84.752392,31.174439,3.5
-84.752411,31.174436,2.6
-84.752431,31.174433,0.7
-84.752999,31.170925,2.6
-84.752985,31.170925,1.3
-84.75297,31.170928,2.8
-84.752954,31.170931,4.5
-84.752936,31.170934,2.9
-84.752918,31.170937,2.4
-84.752899,31.170941,3.1
-84.75288,31.170946,1.2
-84.752861,31.170949,10
-84.752841,31.170953,7.8
-84.752821,31.170957,11.3
-84.752799,31.170962,6.6
-84.752775,31.170968,7.7
-84.75275,31.170973,7.6
-84.752725,31.170978,8.5
-84.752701,31.170982,8
-84.752676,31.170987,7.3
-84.752651,31.170992,6.8
-84.752625,31.170997,5.9
-84.752599,31.171002,4.9
-84.752575,31.171006,7.7
-84.752549,31.17101,10.3
-84.752523,31.171014,7.2
-84.752498,31.171019,9
-84.752473,31.171024,11.4
-84.752449,31.171029,13.6
-84.752424,31.171034,10.8
-84.752399,31.171039,10.4
-84.752373,31.171045,11.9
-84.752345,31.17105,11.6
-84.752314,31.171056,12.8
-84.752282,31.171062,13.4
-84.752251,31.171068,11.9
-84.752219,31.171074,9.3
-84.752188,31.171079,9.6
-84.752158,31.171085,8.4
-84.752127,31.171091,8.5
-84.752095,31.171097,8.4
-84.752064,31.171103,6.9
-84.752032,31.171109,7.3
-84.752001,31.171115,6.2
-84.751971,31.171121,5.2
-84.75194,31.171127,5.4
-84.751908,31.171132,4.6
-84.751877,31.171137,4.6
-84.751846,31.171144,5.3
-84.751815,31.17115,5.4
-84.751785,31.171156,5.9
-84.751753,31.171162,5
-84.751722,31.171167,5.8
-84.75169,31.171173,8
-84.751659,31.171179,11.2
-84.751628,31.171185,11.2
-84.751596,31.17119,9
-84.751565,31.171196,4.2
-84.751534,31.171202,10.7
-84.751503,31.171208,11.2
-84.751473,31.171213,11.5
-84.751442,31.171218,10.1
-84.751411,31.171224,8.4
-84.75138,31.17123,7.3
-84.751349,31.171236,6.8
-84.751318,31.171242,6.4
-84.751286,31.171247,7.4
-84.751255,31.171254,6.5
-84.751223,31.17126,8.4
-84.751192,31.171266,4.2
-84.75116,31.171271,8.5
-84.751129,31.171276,12.5
-84.751098,31.171281,8.5
-84.751067,31.171288,7.4
-84.751036,31.171294,13.1
-84.751005,31.1713,16.4
-84.750976,31.171306,15.2
-84.75095,31.171312,14.4
-84.750926,31.171317,11
-84.750904,31.171321,7
-84.750885,31.171324,12.2
-84.750871,31.171326,14.3
-84.75086,31.171327,14.1
-84.750842,31.171332,1.2
-84.749962,31.171499,9.5
-84.74995,31.171501,6.3
-84.749935,31.171503,4.6
-84.749919,31.171506,3.6
-84.7499,31.171509,2.7
-84.749877,31.171513,3.1
-84.749849,31.171519,3.5
-84.74982,31.171526,3.5
-84.74979,31.171532,3.9
-84.74976,31.171538,4.6
-84.74973,31.171543,4.1
-84.7497,31.171548,3.8
-84.749669,31.171554,4
-84.749638,31.17156,5.9
-84.749608,31.171566,6.8
-84.749577,31.171573,6.9
-84.749547,31.171578,7.7
-84.749516,31.171584,6.3
-84.749486,31.171589,8.9
-84.749455,31.171595,9.4
-84.749425,31.171601,12
-84.749395,31.171606,11
-84.749365,31.171611,10.5
-84.749335,31.171617,11
-84.749305,31.171623,9.3
-84.749274,31.171629,7.9
-84.749244,31.171635,9.4
-84.749213,31.171641,10.5
-84.749182,31.171647,13.2
-84.749152,31.171652,13.6
-84.749121,31.171657,16.1
-84.749091,31.171662,15.5
-84.74906,31.171668,13.9
-84.749029,31.171673,16.8
-84.748998,31.171679,20.8
-84.748968,31.171684,22.1
-84.748937,31.171691,25.2
-84.748906,31.171697,25.9
-84.748875,31.171703,24.5
-84.748843,31.171709,3.9
-84.748811,31.171714,15.4
-84.74878,31.17172,24
-84.748749,31.171726,18.3
-84.748719,31.171732,14.6
-84.748688,31.171738,13.3
-84.748658,31.171745,14.7
-84.748628,31.171751,19.9
-84.748597,31.171758,19.9
-84.748566,31.171764,21.3
-84.748536,31.171769,20.3
-84.748505,31.171775,20.6
-84.748473,31.17178,15.4
-84.748442,31.171786,13.2
-84.748411,31.171791,11.4
-84.748381,31.171797,8.8
-84.74835,31.171803,6.5
-84.748319,31.17181,7.1
-84.748289,31.171816,7.2
-84.748258,31.171822,6.5
-84.748227,31.171828,7.4
-84.748197,31.171834,10.3
-84.748165,31.17184,12.4
-84.748134,31.171845,11.9
-84.748103,31.171851,13.8
-84.748072,31.171857,12.3
-84.748041,31.171863,11.2
-84.74801,31.171869,9.3
-84.747978,31.171875,11
-84.747948,31.17188,10.4
-84.747917,31.171886,10.3
-84.747886,31.171892,13.4
-84.747855,31.171898,15.9
-84.747824,31.171904,17.2
-84.747793,31.17191,14.1
-84.747762,31.171916,16.4
-84.747732,31.171921,10.9
-84.747703,31.171926,13.5
-84.747679,31.17193,17.5
-84.747659,31.171932,18.5
-84.747641,31.171936,13
-84.747623,31.17194,4.2
-84.747606,31.171944,17
-84.747588,31.171948,11.7
-84.747571,31.17195,7.8
-84.747555,31.171952,8.6
-84.747538,31.171953,7.6
-84.747521,31.171955,7
-84.747448,31.171825,4.9
-84.747474,31.171825,7
-84.74749,31.171825,8
-84.747506,31.171822,7.6
-84.747525,31.171818,8.8
-84.747545,31.171813,3.4
-84.747567,31.171808,10.9
-84.747592,31.171802,12.1
-84.74762,31.171796,10.9
-84.747649,31.17179,12.2
-84.747678,31.171785,9.4
-84.747707,31.171779,9.3
-84.747737,31.171774,8.5
-84.747766,31.171768,7.7
-84.747796,31.171763,7.8
-84.747826,31.171757,8.3
-84.747856,31.171752,9.3
-84.747887,31.171746,8.1
-84.747917,31.171741,7.2
-84.747947,31.171735,6.4
-84.747978,31.17173,7.2
-84.748008,31.171725,8.1
-84.748039,31.171719,9.9
-84.748069,31.171713,12.3
-84.7481,31.171707,11.9
-84.74813,31.171701,13.1
-84.748161,31.171695,15.8
-84.748192,31.171689,16.7
-84.748222,31.171683,14.6
-84.748253,31.171677,14.1
-84.748283,31.171672,15.8
-84.748314,31.171666,15.5
-84.748344,31.171661,14.6
-84.748375,31.171655,10.2
-84.748406,31.171649,15.7
-84.748436,31.171644,16.1
-84.748467,31.171638,15.7
-84.748497,31.171632,14.4
-84.748528,31.171626,10.9
-84.748558,31.17162,11.1
-84.748589,31.171614,11.7
-84.74862,31.171608,12.7
-84.748651,31.171603,12.7
-84.748681,31.171597,16.7
-84.748712,31.171592,19.7
-84.748743,31.171586,22.3
-84.748774,31.17158,21.8
-84.748804,31.171574,18.9
-84.748834,31.171568,14.4
-84.748864,31.171563,15
-84.748895,31.171558,13.4
-84.748926,31.171552,11.2
-84.748956,31.171546,10.2
-84.748987,31.171541,10
-84.749016,31.171535,12
-84.749046,31.17153,13.6
-84.749076,31.171524,12.4
-84.749106,31.171518,9.3
-84.749136,31.171513,14
-84.749167,31.171507,12.5
-84.749197,31.171502,9.5
-84.749226,31.171496,12
-84.749257,31.171489,11.1
-84.749287,31.171483,10.3
-84.749317,31.171477,10.1
-84.749347,31.171471,10
-84.749377,31.171465,6.9
-84.749407,31.171459,7.4
-84.749437,31.171453,6.1
-84.749468,31.171448,5.2
-84.749498,31.171443,3.7
-84.749528,31.171437,3.9
-84.749558,31.171431,3.5
-84.749588,31.171425,2.7
-84.749618,31.17142,2.6
-84.749648,31.171414,4
-84.749675,31.171408,3.4
-84.749697,31.171403,3.8
-84.749717,31.171399,3
-84.749735,31.171393,1.7
-84.748367,31.171523,6.7
-84.748353,31.171525,6.2
-84.748339,31.171528,10.7
-84.748318,31.171532,9.5
-84.748292,31.171536,10.3
-84.748263,31.171543,17.5
-84.748234,31.171549,18.3
-84.748205,31.171553,17.1
-84.748177,31.171559,17.2
-84.748148,31.171565,18.5
-84.748119,31.171569,15.9
-84.748091,31.171574,12.7
-84.748062,31.171579,12.4
-84.748033,31.171585,16
-84.748005,31.171591,12.8
-84.747976,31.171597,11.3
-84.747947,31.171602,10.1
-84.747918,31.171608,10
-84.747889,31.171613,10.3
-84.74786,31.171618,9.3
-84.747831,31.171623,7.8
-84.747802,31.171628,9.3
-84.747772,31.171633,10.3
-84.747743,31.171638,10.8
-84.747713,31.171644,11.1
-84.747684,31.171649,13
-84.747654,31.171654,9.7
-84.747625,31.171659,8.3
-84.747596,31.171666,9.6
-84.747566,31.171672,14.3
-84.747539,31.171678,21.8
-84.747514,31.171683,22.3
-84.747493,31.171687,16.7
-84.747473,31.171688,13.7
-84.747455,31.17169,12.9
-84.747438,31.171693,8.3
-84.747423,31.171698,10
-84.747407,31.171701,7
-84.747373,31.171536,10.2
-84.747399,31.171519,7.4
-84.747418,31.171512,8
-84.747443,31.171504,6.4
-84.74747,31.171497,5.8
-84.747497,31.17149,4
-84.747524,31.171485,4.8
-84.747552,31.171482,4.5
-84.747579,31.171476,4.7
-84.747606,31.171469,3.8
