Longitude,Latitude,DeepEca
-84.8981418,31.03985,8.3
-84.8981401,31.0398666,8.4
-84.8981384,31.0398833,8.3
-84.8981368,31.0399,8.6
-84.8981351,31.0399166,9.1
-84.8981351,31.039935,9.7
-84.8981351,31.0399533,10.2
-84.8981334,31.03997,10.8
-84.8981316,31.0399883,10.9
-84.8981301,31.040005,10.5
-84.8981284,31.0400233,11.2
-84.8981284,31.0400416,11.8
-84.8981284,31.0400583,10.4
-84.8981301,31.040075,10.9
-84.8981301,31.0400916,12.7
-84.8981301,31.04011,12.1
-84.8981316,31.0401266,10.9
-84.8981301,31.0401449,10.6
-84.8981316,31.0401616,10.5
-84.8981316,31.0401783,10.8
-84.8981351,31.040195,10.1
-84.8981384,31.04021,10.1
-84.8981418,31.04023,9.7
-84.898145,31.0402466,10.3
-84.8980018,31.0399666,7.9
-84.8980018,31.039965,8.6
-84.8980018,31.039955,9.2
-84.8980018,31.0399466,9.2
-84.8980018,31.039945,9.4
-84.8980034,31.0399316,9.6
-84.8980034,31.0399133,10.6
-84.8980034,31.039895,10.3
-84.8980034,31.0398766,11.1
-84.8980034,31.0398583,10.7
-84.898005,31.0398399,10.8
-84.898005,31.0398233,9.8
-84.898005,31.0398049,10.3
-84.898005,31.0397866,10.3
-84.898005,31.0397666,10
-84.898005,31.0397433,10.1
-84.898005,31.0397199,10.1
-84.898005,31.0396966,9.3
-84.898005,31.039675,8.7
-84.898005,31.0396516,9.6
-84.898005,31.03963,9.6
-84.898005,31.0396066,9.8
-84.8980068,31.0395849,10.5
-84.8980068,31.0395616,9.4
-84.8980068,31.03954,9.2
-84.8980068,31.039515,10.1
-84.8980084,31.0394833,11.2
-84.8980102,31.03945,9.8
-84.8980116,31.0394183,9
-84.8980116,31.0393866,8.9
-84.8980116,31.039355,9.7
-84.8980116,31.0393233,9.1
-84.8980133,31.0392916,7.5
-84.8980151,31.0392583,7.5
-84.8980168,31.0392266,6.7
-84.8980183,31.039195,6.8
-84.8980183,31.0391633,7.4
-84.8980183,31.03913,8.2
-84.8980183,31.0390983,7.6
-84.89802,31.0390666,6.6
-84.89802,31.0390366,6.1
-84.89802,31.0390033,6.1
-84.8980218,31.0389716,6
-84.8980234,31.03894,6.3
-84.898025,31.0389083,6.2
-84.898025,31.038875,5.8
-84.898025,31.0388433,5.7
-84.8980266,31.0388116,5.8
-84.8980266,31.03878,5.2
-84.8980282,31.0387466,5.3
-84.8980282,31.038715,4.6
-84.8980301,31.0386816,6
-84.8980316,31.03865,6.5
-84.8980316,31.0386183,5.3
-84.8980316,31.0385866,5.6
-84.8980316,31.038555,5.2
-84.8980316,31.0385216,4.1
-84.8980334,31.03849,3.3
-84.898035,31.0384583,2.8
-84.8980368,31.0384266,3.2
-84.8980384,31.0383933,3.2
-84.8980401,31.0383633,2.9
-84.8980401,31.0383316,3.1
-84.8980416,31.0382983,3
-84.898045,31.0382666,2.8
-84.8980484,31.038235,2.9
-84.89805,31.0382033,2.7
-84.8980516,31.0381716,2.8
-84.8980516,31.0381383,2.6
-84.8980516,31.0381066,2.8
-84.8980534,31.038075,3.1
-84.8980534,31.0380433,3.1
-84.8980534,31.03801,3.5
-84.8980534,31.0379783,4
-84.898055,31.0379466,4
-84.898055,31.037915,4.7
-84.898055,31.0378816,5.5
-84.898055,31.03785,6.4
-84.898055,31.0378183,6.2
-84.898055,31.0377866,6
-84.898055,31.0377533,5.7
-84.898055,31.0377216,6
-84.8980568,31.03769,5.9
-84.8980568,31.0376583,7.3
-84.8980584,31.037625,6.5
-84.89806,31.0375933,6
-84.89806,31.0375616,5.2
-84.8980618,31.0375283,4.6
-84.8980618,31.0374966,5
-84.8980634,31.037465,5.1
-84.8980651,31.0374316,5.8
-84.8980668,31.0374,5.4
-84.8980668,31.0373683,5.1
-84.8980668,31.037335,5.5
-84.8980683,31.0373033,6.1
-84.8980702,31.0372716,7.5
-84.8980702,31.0372383,6.8
-84.8980718,31.0372066,6.6
-84.8980734,31.037175,5.9
-84.898075,31.0371433,5.3
-84.898075,31.0371116,5.2
-84.8980784,31.0370783,6.3
-84.8980816,31.0370466,5.6
-84.8980834,31.0370133,5.4
-84.8980851,31.0369816,5.5
-84.8980851,31.03695,6
-84.8980851,31.0369183,5.5
-84.8980866,31.036885,5.7
-84.8980884,31.0368533,5.2
-84.8980884,31.0368216,5.3
-84.8980884,31.0367883,5
-84.8980866,31.0367566,5.1
-84.8980866,31.0367233,4.5
-84.8980866,31.0366916,4.7
-84.8980866,31.03666,5.3
-84.8980884,31.0366283,5.1
-84.8980884,31.0365949,5.4
-84.8980899,31.0365633,5.7
-84.8980899,31.0365316,6
-84.8980918,31.0364983,6.9
-84.8980918,31.0364666,6.8
-84.8980934,31.036435,7.3
-84.898095,31.0364016,5.6
-84.8980968,31.0363699,5.3
-84.8980968,31.0363366,5.6
-84.8980984,31.036305,4.6
-84.8981,31.0362733,3.9
-84.8981018,31.0362416,3.8
-84.8981034,31.0362083,3.5
-84.8981049,31.0361766,3.8
-84.8981068,31.0361449,3.1
-84.8981084,31.0361116,3.6
-84.8981084,31.03608,4.8
-84.8981084,31.0360466,3.9
-84.8981068,31.036015,4.5
-84.8981049,31.0359833,4.8
-84.8981049,31.03595,4.3
-84.8981049,31.0359183,4.7
-84.8981034,31.0358883,4.7
-84.8981034,31.03586,4.8
-84.8981018,31.0358416,5.3
-84.8981018,31.0358266,5.7
-84.8981018,31.03581,6
-84.8981018,31.0357933,7.2
-84.8981034,31.035775,7.7
-84.8981034,31.0357583,8.8
-84.8981034,31.0357416,9.4
-84.8981034,31.035725,9.5
-84.8981034,31.0357083,7.9
-84.8981034,31.0356916,7.7
-84.8981034,31.03568,7.8
-84.8979718,31.035695,6.5
-84.8979718,31.0356966,7.2
-84.8979684,31.0357133,7.2
-84.8979668,31.0357316,6.8
-84.8979633,31.03575,6.2
-84.8979618,31.0357683,6.1
-84.8979584,31.0357866,5.9
-84.897955,31.035805,4.8
-84.897955,31.0358233,5
-84.8979534,31.0358433,5.4
-84.89795,31.0358683,5.4
-84.8979484,31.0358966,5.5
-84.8979468,31.035925,6.1
-84.897945,31.0359516,5.7
-84.897945,31.0359783,5.7
-84.8979434,31.0360033,6
-84.8979418,31.03603,5.4
-84.8979401,31.0360566,4.8
-84.8979401,31.0360816,4.5
-84.8979384,31.0361083,4.2
-84.8979384,31.0361333,3.9
-84.8979384,31.03616,3.6
-84.8979384,31.0361866,3.5
-84.8979384,31.0362133,4.1
-84.8979384,31.03624,3.5
-84.8979384,31.0362666,3.1
-84.8979351,31.0362916,3.1
-84.8979351,31.0363183,3.1
-84.8979333,31.036345,3.4
-84.8979333,31.0363699,4
-84.8979318,31.036395,4.4
-84.8979301,31.0364216,4.3
-84.8979284,31.0364483,4.1
-84.8979284,31.036475,4.3
-84.8979284,31.0365016,4.8
-84.8979284,31.0365283,5.7
-84.8979284,31.036555,5
-84.8979266,31.0365816,5
-84.8979284,31.0366083,4.8
-84.8979266,31.0366366,3.9
-84.8979266,31.0366666,3.2
-84.8979266,31.0366966,3.3
-84.8979266,31.0367266,3.6
-84.8979266,31.0367566,4
-84.8979266,31.0367866,4
-84.8979251,31.0368183,4
-84.8979234,31.03685,4.3
-84.8979218,31.03688,3.6
-84.8979199,31.03691,3.8
-84.8979168,31.03694,5
-84.8979149,31.03697,4.5
-84.8979149,31.037,5
-84.8979149,31.0370316,5.2
-84.8979134,31.0370616,6
-84.8979134,31.0370916,4.9
-84.8979118,31.0371216,4.3
-84.8979101,31.0371516,5
-84.8979083,31.0371816,5.1
-84.8979083,31.0372116,5.3
-84.8979068,31.0372416,4.6
-84.8979051,31.0372733,4.9
-84.8979051,31.037305,5.4
-84.8979034,31.0373383,4.4
-84.8979034,31.0373716,4.4
-84.8979016,31.037405,4.8
-84.8979,31.0374383,4.7
-84.8978984,31.0374716,4.6
-84.8978984,31.037505,3.8
-84.8979,31.0375383,4
-84.8979,31.0375716,4.3
-84.8978984,31.037605,4.7
-84.8979,31.0376383,4.4
-84.8978984,31.0376716,5
-84.8978984,31.037705,5.6
-84.8978968,31.0377383,5.8
-84.8978968,31.0377716,5.5
-84.8978949,31.037805,5.3
-84.8978934,31.0378383,5.2
-84.8978918,31.0378716,4.8
-84.8978918,31.037905,4.9
-84.8978901,31.0379383,4.6
-84.8978883,31.0379716,3.6
-84.8978866,31.038005,4
-84.8978866,31.0380383,3.9
-84.8978851,31.0380716,3.4
-84.8978833,31.038105,3.6
-84.8978816,31.0381383,3.8
-84.8978816,31.0381716,3.8
-84.8978816,31.038205,3.8
-84.8978816,31.0382383,3.9
-84.89788,31.0382733,3.7
-84.8978784,31.0383066,4.6
-84.8978766,31.03834,4.3
-84.8978766,31.0383733,3.6
-84.8978751,31.0384066,2.9
-84.8978734,31.03844,2.8
-84.8978718,31.0384733,2.8
-84.8978718,31.0385066,4
-84.8978718,31.03854,4.8
-84.8978718,31.0385733,4.9
-84.8978718,31.0386066,4.8
-84.8978699,31.03864,5.3
-84.8978684,31.0386733,5.1
-84.8978684,31.0387066,5.1
-84.8978668,31.03874,4.5
-84.8978634,31.0387716,4.4
-84.8978618,31.038805,4.9
-84.89786,31.0388383,5.2
-84.8978585,31.0388716,4.9
-84.8978585,31.038905,5.1
-84.8978585,31.0389383,4.6
-84.8978566,31.0389733,5.5
-84.8978585,31.0390066,5.7
-84.8978566,31.03904,6
-84.8978566,31.0390733,6.1
-84.897855,31.0391066,6.2
-84.8978534,31.03914,6.4
-84.8978519,31.0391733,7.2
-84.89785,31.0392066,7.2
-84.89785,31.0392366,6.7
-84.8978466,31.0392616,6.7
-84.8978466,31.039285,7.8
-84.8978466,31.03931,7.8
-84.8978452,31.0393366,7.7
-84.8978418,31.03936,8.1
-84.8978399,31.039385,8.9
-84.8978368,31.0394099,9.9
-84.8978351,31.039435,9.7
-84.8978333,31.03946,9.7
-84.8978333,31.039485,9.5
-84.8978351,31.0395083,10.3
-84.8978368,31.0395266,10.2
-84.8978351,31.0395433,10
-84.8978351,31.0395566,9.5
-84.8978351,31.0395666,9.1
-84.8976766,31.03954,10.5
-84.8976766,31.0395383,11.2
-84.8976766,31.0395383,11.3
-84.8976784,31.03952,10.1
-84.8976801,31.0395,11.4
-84.8976816,31.0394816,10.3
-84.8976834,31.0394633,9.5
-84.897685,31.0394449,9.2
-84.8976868,31.0394266,8.8
-84.8976883,31.0394083,8.1
-84.8976901,31.03939,8.3
-84.8976934,31.0393716,7.4
-84.897695,31.0393533,7.4
-84.897695,31.039335,7.7
-84.8976968,31.0393166,8.1
-84.8976984,31.0393,8
-84.8976984,31.0392816,7.5
-84.8976984,31.0392633,7.2
-84.8977001,31.0392433,6.4
-84.8977001,31.0392216,7.1
-84.8977016,31.0392033,6.6
-84.8977034,31.0391833,7.2
-84.8977034,31.0391633,7
-84.8977034,31.0391433,7.6
-84.8977034,31.0391233,6.6
-84.8977034,31.039105,6.9
-84.897705,31.039085,6.2
-84.897705,31.039065,5.3
-84.897705,31.039045,4.2
-84.897705,31.039025,3.6
-84.897705,31.039005,3.5
-84.897705,31.0389833,2.9
-84.897705,31.0389583,3.2
-84.897705,31.0389333,3.1
-84.897705,31.0389083,3.4
-84.8977066,31.0388833,4.2
-84.8977084,31.03886,3.8
-84.8977118,31.038835,4.5
-84.8977134,31.03881,4.4
-84.8977134,31.038785,4.6
-84.8977151,31.03876,4.7
-84.8977151,31.0387366,5.6
-84.8977151,31.0387116,5.6
-84.8977151,31.0386866,5.9
-84.8977151,31.0386616,5.9
-84.8977166,31.0386366,6.4
-84.8977166,31.0386116,6.3
-84.8977166,31.0385866,5.9
-84.8977166,31.0385633,6
-84.8977184,31.0385383,5.6
-84.89772,31.0385133,5.4
-84.8977218,31.03849,5.3
-84.8977218,31.038465,5.8
-84.89772,31.0384416,5
-84.89772,31.0384166,5.2
-84.89772,31.0383933,4.9
-84.89772,31.0383683,4.4
-84.8977218,31.0383433,3.9
-84.8977218,31.03832,3.8
-84.8977218,31.0382966,3.9
-84.8977218,31.0382716,3.9
-84.89772,31.0382483,4
-84.8977218,31.0382233,4.4
-84.8977218,31.0382,4.1
-84.8977218,31.038175,4
-84.8977218,31.03815,3.5
-84.8977234,31.0381249,3.2
-84.897725,31.0381,3.8
-84.8977268,31.0380766,3.7
-84.8977284,31.0380516,4.1
-84.89773,31.0380283,4.3
-84.8977318,31.0380016,4.1
-84.8977333,31.037975,4.3
-84.8977351,31.0379483,5.3
-84.8977351,31.0379216,5.4
-84.8977368,31.0378966,5.6
-84.8977368,31.03787,6.6
-84.8977368,31.0378433,6.9
-84.8977384,31.0378166,5.9
-84.8977401,31.03779,5.6
-84.8977401,31.0377633,4.6
-84.8977401,31.0377366,5
-84.8977401,31.0377083,6
-84.8977418,31.0376816,5.2
-84.8977433,31.037655,5.2
-84.8977433,31.0376283,5
-84.8977433,31.0376033,4.8
-84.8977433,31.0375766,3.9
-84.8977433,31.03755,3.4
-84.897745,31.0375233,3.7
-84.8977468,31.0374966,3.9
-84.8977484,31.0374699,4.5
-84.8977484,31.0374433,4.7
-84.8977484,31.0374166,4.8
-84.8977484,31.03739,5.1
-84.89775,31.0373616,4.9
-84.8977518,31.037335,5.1
-84.8977534,31.0373083,5.1
-84.8977534,31.0372816,5.6
-84.897755,31.037255,5.2
-84.897755,31.0372283,5.3
-84.8977566,31.0372016,5.4
-84.8977566,31.037175,4.9
-84.8977566,31.0371483,4.5
-84.8977566,31.0371216,4.2
-84.8977566,31.0370949,3.2
-84.8977566,31.0370683,2.8
-84.8977584,31.0370416,3.7
-84.8977584,31.0370166,4.1
-84.8977601,31.03699,4.1
-84.8977616,31.0369583,4.1
-84.8977634,31.0369266,4.6
-84.8977649,31.0368933,4.5
-84.8977668,31.0368616,4.6
-84.8977668,31.03683,4.5
-84.8977684,31.0367966,5
-84.89777,31.036765,4.7
-84.89777,31.0367333,4.8
-84.89777,31.0366999,4.7
-84.8977734,31.0366683,4.5
-84.8977734,31.036635,4.4
-84.897775,31.0366033,4.7
-84.8977768,31.03657,5
-84.8977768,31.0365383,5.4
-84.8977768,31.036505,5.2
-84.8977768,31.0364733,5.5
-84.8977768,31.0364416,4.4
-84.8977768,31.03641,3.5
-84.8977784,31.0363783,4
-84.8977801,31.036345,3.8
-84.8977801,31.0363133,4.1
-84.8977816,31.0362816,3.9
-84.8977816,31.0362483,3.8
-84.8977816,31.036215,3.7
-84.8977834,31.0361833,3.9
-84.8977834,31.0361499,3.7
-84.8977834,31.0361183,4.5
-84.8977851,31.0360866,5.2
-84.8977851,31.0360533,5.7
-84.8977851,31.03602,5.7
-84.8977868,31.0359883,5.1
-84.8977868,31.0359566,4.7
-84.8977884,31.035925,4.9
-84.8977884,31.0358933,5.4
-84.8977918,31.03586,5.1
-84.897795,31.0358283,4.8
-84.897795,31.0357966,4.4
-84.8977968,31.035765,4
-84.8977984,31.0357316,4.2
-84.8977984,31.0357,4.4
-84.8978001,31.0356683,4.6
-84.8978001,31.0356433,4.4
-84.8978001,31.035625,4.7
-84.8978016,31.03561,4.9
-84.8978034,31.0355933,4.7
-84.8978034,31.0355783,4.8
-84.8978034,31.0355683,4.9
-84.8976234,31.035575,4.4
-84.8976234,31.035585,3.8
-84.8976251,31.0356033,3.1
-84.8976268,31.0356233,2.3
-84.8976284,31.03564,2.2
-84.8976284,31.0356566,2.4
-84.8976284,31.035675,2.2
-84.89763,31.0356916,1.6
-84.89763,31.0357066,1.7
-84.8976318,31.0357233,1.8
-84.89763,31.0357416,2.6
-84.89763,31.0357599,2.9
-84.8976318,31.0357766,3.9
-84.89763,31.0357949,4.3
-84.8976284,31.0358116,4.8
-84.8976268,31.03583,4.6
-84.8976268,31.0358466,4.2
-84.8976268,31.035865,4.2
-84.8976268,31.0358866,4.5
-84.8976251,31.0359133,5.2
-84.8976234,31.0359366,5.1
-84.8976234,31.03596,5.7
-84.8976234,31.035985,5.9
-84.8976234,31.0360083,6
-84.8976234,31.0360333,5.8
-84.8976218,31.0360566,5.7
-84.8976218,31.03608,5.9
-84.89762,31.036105,6.1
-84.8976184,31.0361283,6
-84.89762,31.0361533,5.8
-84.8976184,31.0361766,7
-84.8976166,31.0362,7.4
-84.8976151,31.0362233,6.6
-84.8976151,31.0362466,6
-84.8976134,31.03627,5.8
-84.8976118,31.0362949,5.5
-84.8976084,31.0363166,5.1
-84.8976068,31.0363416,5.2
-84.8976068,31.0363666,5.5
-84.8976068,31.03639,6
-84.8976051,31.0364133,6.1
-84.8976051,31.0364366,6.8
-84.8976051,31.0364599,6.9
-84.8976034,31.036485,7.4
-84.8976034,31.0365083,7
-84.8976034,31.0365333,6.6
-84.8976034,31.036555,6.3
-84.8976016,31.03658,6.9
-84.8976016,31.0366033,7.3
-84.8976,31.0366283,6.7
-84.8975984,31.0366516,6.7
-84.8975984,31.036675,5.8
-84.8975968,31.0366999,5.4
-84.8975968,31.036725,5.5
-84.8975984,31.0367483,6.3
-84.8975968,31.0367716,6.5
-84.8975984,31.036795,5.4
-84.8975984,31.0368199,5
-84.8975984,31.0368433,4.7
-84.8975984,31.0368666,4.2
-84.8975968,31.0368916,3.9
-84.8975968,31.036915,3.9
-84.8975952,31.0369383,3.8
-84.8975952,31.0369616,3.9
-84.8975952,31.0369866,4.2
-84.8975952,31.0370099,3.5
-84.8975952,31.0370366,3.7
-84.8975952,31.03706,3.5
-84.8975934,31.0370833,3.6
-84.8975934,31.0371066,3.6
-84.8975918,31.0371316,3.6
-84.8975899,31.037155,3.9
-84.8975884,31.03718,4.2
-84.8975884,31.0372033,3.7
-84.8975851,31.0372266,3.8
-84.8975833,31.0372516,4.1
-84.8975833,31.0372766,4
-84.8975818,31.0373,4.5
-84.89758,31.0373233,5.1
-84.89758,31.0373483,5
-84.8975784,31.0373716,5
-84.8975766,31.0373966,4.6
-84.8975766,31.0374199,4.2
-84.8975766,31.0374433,4.1
-84.897575,31.0374666,4.1
-84.8975734,31.03749,4.1
-84.8975734,31.0375133,3.9
-84.8975734,31.0375366,4.2
-84.8975734,31.03756,4.4
-84.8975734,31.0375833,4.8
-84.8975734,31.0376066,4.9
-84.897575,31.03763,4.6
-84.897575,31.037655,5.4
-84.897575,31.03768,5.5
-84.897575,31.0377033,5.9
-84.897575,31.0377266,5.4
-84.8975734,31.0377516,5.3
-84.8975718,31.0377766,5.7
-84.8975699,31.0378,5.5
-84.8975684,31.0378233,5.3
-84.8975668,31.0378466,5.2
-84.8975634,31.0378716,5.6
-84.8975634,31.037895,4.8
-84.8975616,31.03792,4.9
-84.8975601,31.0379433,4.7
-84.8975583,31.0379683,5.5
-84.8975583,31.0379933,5
-84.8975583,31.0380166,5.1
-84.8975568,31.03804,5.3
-84.8975568,31.038065,5.3
-84.8975568,31.0380883,4.8
-84.8975568,31.0381133,4.6
-84.897555,31.0381366,4.8
-84.8975568,31.03816,4.7
-84.897555,31.0381833,4.6
-84.8975534,31.0382083,4.4
-84.8975516,31.0382316,4.5
-84.8975501,31.0382566,4.6
-84.8975501,31.03828,4.7
-84.8975534,31.0383033,4.9
-84.8975534,31.0383283,4.9
-84.897555,31.0383516,5.4
-84.897555,31.038375,5.3
-84.8975534,31.0384,5.2
-84.8975534,31.0384233,5.7
-84.8975516,31.0384483,6.5
-84.8975516,31.0384716,6.1
-84.8975516,31.038495,6.5
-84.8975501,31.0385183,6.5
-84.8975501,31.0385416,6.2
-84.8975484,31.0385666,5.9
-84.8975468,31.0385916,6.2
-84.8975449,31.038615,6.8
-84.8975418,31.0386383,6.6
-84.8975399,31.0386616,7.6
-84.8975399,31.0386866,7
-84.8975399,31.03871,6.6
-84.8975399,31.0387316,6.3
-84.8975399,31.038755,5.3
-84.8975399,31.03878,5
-84.8975384,31.038805,5.1
-84.8975368,31.0388283,4.9
-84.8975368,31.0388533,4.2
-84.8975368,31.0388766,3.9
-84.8975351,31.0389016,3.8
-84.8975351,31.0389266,3.1
-84.8975351,31.0389516,2.9
-84.8975351,31.0389766,2.8
-84.8975351,31.0390016,2.9
-84.8975351,31.039025,3.6
-84.8975351,31.0390483,4.4
-84.8975351,31.0390716,6.1
-84.8975316,31.0390949,6.2
-84.89753,31.0391183,5.9
-84.8975266,31.0391416,5.4
-84.8975234,31.0391666,6.5
-84.89752,31.03919,7.2
-84.89752,31.039215,7.5
-84.8975184,31.0392383,7.3
-84.8975184,31.0392616,6.7
-84.8975168,31.039285,6.6
-84.8975168,31.0393083,7.4
-84.8975168,31.0393333,7.1
-84.8975168,31.0393566,7.7
-84.8975168,31.0393816,7.3
-84.8975168,31.0394016,7.7
-84.8975184,31.0394183,7.7
-84.8975184,31.0394366,8.4
-84.8975184,31.0394533,8.7
-84.8975184,31.03947,8.9
-84.8975184,31.0394816,8.9
-84.8973468,31.0394716,9.9
-84.8973468,31.0394616,9.2
-84.8973484,31.0394466,9.2
-84.8973516,31.0394283,10.4
-84.8973534,31.0394099,10.7
-84.8973534,31.03939,9.4
-84.8973568,31.0393716,8.3
-84.89736,31.039355,7.2
-84.8973618,31.0393366,8.3
-84.8973651,31.03932,9.2
-84.8973666,31.0393016,9.8
-84.89737,31.0392816,9.9
-84.8973718,31.0392616,8.4
-84.8973734,31.03924,7.4
-84.8973734,31.03922,6.5
-84.8973734,31.0392,7.2
-84.8973751,31.0391783,7.5
-84.8973784,31.0391516,7.2
-84.8973784,31.0391233,7
-84.8973784,31.0390966,6.9
-84.8973784,31.0390716,6.2
-84.8973784,31.039045,5.9
-84.89738,31.0390183,4.9
-84.8973816,31.03899,4.6
-84.8973816,31.0389633,3
-84.8973834,31.0389366,2.9
-84.8973834,31.0389083,2.9
-84.8973834,31.0388816,3.1
-84.8973851,31.038855,3.4
-84.8973866,31.0388283,3.6
-84.8973884,31.0388016,3.9
-84.8973901,31.0387733,4
-84.8973901,31.0387466,4.8
-84.8973916,31.03872,4.8
-84.8973916,31.0386933,4.9
-84.8973916,31.038665,5.7
-84.8973916,31.0386383,5.9
-84.8973916,31.0386116,5.7
-84.8973934,31.038585,6.4
-84.897395,31.03856,6.1
-84.897395,31.0385333,6.1
-84.8973968,31.0385066,6.4
-84.8973984,31.03848,6.1
-84.8974,31.0384533,5.9
-84.8974034,31.0384283,6.2
-84.897405,31.0384016,5.6
-84.897405,31.038375,5.7
-84.8974066,31.0383483,5.2
-84.8974066,31.0383216,4.9
-84.8974084,31.0382949,5
-84.8974084,31.0382666,4.7
-84.8974066,31.03824,4.6
-84.8974066,31.0382133,6.1
-84.897405,31.038185,6.2
-84.897405,31.0381583,5.7
-84.8974034,31.0381316,5.3
-84.897405,31.038105,5.4
-84.897405,31.0380783,5.1
-84.8974066,31.0380516,5.6
-84.8974066,31.038025,5.9
-84.8974066,31.0379966,5.9
-84.8974084,31.0379716,4.9
-84.8974084,31.037945,4.8
-84.8974118,31.0379166,4.3
-84.8974118,31.03789,3.5
-84.8974134,31.0378633,4.7
-84.8974151,31.0378366,4.4
-84.8974168,31.03781,4.6
-84.8974183,31.0377833,4.5
-84.89742,31.0377566,4
-84.89742,31.03773,4.2
-84.89742,31.0377016,4.6
-84.8974218,31.0376766,4.2
-84.89742,31.03765,4.1
-84.8974218,31.0376233,4
-84.8974218,31.0375966,3.4
-84.8974234,31.03757,3.6
-84.8974218,31.0375433,3.6
-84.897425,31.0375166,3.7
-84.8974266,31.0374883,4.6
-84.8974284,31.0374616,4.5
-84.8974301,31.0374349,4.7
-84.8974301,31.0374083,5.1
-84.8974316,31.0373816,4.8
-84.8974316,31.037355,5
-84.8974334,31.0373283,4.8
-84.8974368,31.0373016,4.8
-84.8974368,31.037275,4.7
-84.8974368,31.0372483,4.6
-84.897435,31.0372216,3.4
-84.8974368,31.037195,2.6
-84.8974368,31.0371683,2.7
-84.8974384,31.0371416,2.3
-84.8974401,31.0371133,2.5
-84.8974401,31.0370866,2.6
-84.8974401,31.0370616,2.6
-84.8974418,31.0370333,3.3
-84.8974434,31.0370066,3.3
-84.8974434,31.03698,3.5
-84.897445,31.0369533,3.7
-84.8974434,31.0369266,4.2
-84.897445,31.0368999,5
-84.8974468,31.0368716,4.8
-84.8974484,31.036845,5.5
-84.8974484,31.0368183,5.6
-84.8974484,31.0367916,5
-84.8974484,31.036765,5.6
-84.8974501,31.0367383,5.7
-84.8974518,31.03671,6.1
-84.8974518,31.0366833,5.9
-84.8974534,31.0366566,6.4
-84.8974534,31.0366283,7
-84.8974534,31.0366016,7
-84.8974518,31.036575,7.1
-84.8974534,31.0365483,7.3
-84.8974534,31.0365216,7.4
-84.8974534,31.036495,7.1
-84.8974551,31.0364666,7.5
-84.8974568,31.03644,6.7
-84.8974568,31.0364116,7.2
-84.8974568,31.0363849,7.2
-84.8974568,31.0363583,6.8
-84.8974584,31.0363316,7.4
-84.8974584,31.036305,7
-84.8974584,31.0362783,7.2
-84.8974601,31.0362516,7.7
-84.8974618,31.036225,7.7
-84.8974601,31.0361983,7.5
-84.8974601,31.0361716,7.8
-84.8974618,31.0361466,7.7
-84.8974635,31.0361183,7.4
-84.8974652,31.0360916,6.8
-84.8974668,31.036065,6.3
-84.8974684,31.03604,5.6
-84.8974684,31.0360133,4.8
-84.8974684,31.035985,5.4
-84.8974684,31.0359583,4.8
-84.8974684,31.0359316,4.4
-84.8974702,31.035905,4.8
-84.8974718,31.0358783,4.8
-84.8974718,31.0358516,4.2
-84.8974734,31.0358233,3.8
-84.8974734,31.0357966,3.9
-84.897475,31.03577,3.7
-84.8974766,31.0357416,4.1
-84.8974766,31.035715,4.5
-84.8974766,31.0356883,4.2
-84.8974784,31.03566,3.7
-84.8974818,31.0356333,3
-84.8974833,31.0356066,2.8
-84.8974868,31.03558,3.2
-84.8974884,31.035555,4.1
-84.8974899,31.0355316,4.3
-84.8974918,31.0355133,4.6
-84.8974934,31.0354966,4.7
-84.8974952,31.03548,5.5
-84.8974952,31.0354616,5.1
-84.8974968,31.0354466,4.9
-84.8974968,31.03543,4.4
-84.8974984,31.03542,4.4
-84.897305,31.0354,5.5
-84.8973068,31.03541,5.8
-84.8973068,31.0354266,5.9
-84.8973084,31.0354466,5
-84.8973102,31.035465,5
-84.8973116,31.0354816,4.1
-84.8973116,31.0355,4.4
-84.8973133,31.0355183,4.6
-84.8973151,31.035535,4.7
-84.8973151,31.0355516,4.9
-84.8973151,31.03557,4.2
-84.8973168,31.0355883,3.5
-84.8973151,31.0356133,3.9
-84.8973151,31.0356349,3.6
-84.8973133,31.0356566,3.9
-84.8973133,31.0356783,4.2
-84.8973116,31.0357016,4.4
-84.8973084,31.0357233,4.2
-84.8973068,31.035745,4.1
-84.897305,31.035765,3.4
-84.897305,31.0357866,3.2
-84.8973034,31.0358083,3.6
-84.8973034,31.03583,4.3
-84.8973034,31.0358516,4.2
-84.8973034,31.035875,5.1
-84.8973016,31.0358983,5.2
-84.8973016,31.03592,6.1
-84.8973016,31.0359416,6.1
-84.8973016,31.0359633,5.9
-84.8973001,31.035985,6.2
-84.8972983,31.0360066,6.4
-84.8973001,31.0360283,6.3
-84.8973001,31.0360516,6.6
-84.8972983,31.0360716,6.8
-84.8972983,31.036095,6.8
-84.8972983,31.0361166,6.6
-84.8972968,31.03614,6.2
-84.8972968,31.0361616,7
-84.8972968,31.0361833,6.4
-84.897295,31.0362066,6.8
-84.897295,31.0362283,7
-84.8972934,31.0362499,6.3
-84.8972918,31.0362716,6.5
-84.8972918,31.0362949,6.4
-84.8972918,31.0363166,5.9
-84.8972918,31.0363383,6.7
-84.8972934,31.03636,6.1
-84.8972934,31.0363833,6.8
-84.8972918,31.036405,5.8
-84.8972918,31.0364266,5.3
-84.8972901,31.0364466,5
-84.8972884,31.0364683,4.6
-84.8972868,31.03649,4.8
-84.8972851,31.0365116,4.8
-84.8972834,31.0365333,5
-84.8972801,31.0365566,4.9
