X		 ,Y			,Z
650010.93,4347617.00,88.75
649980.76,4347617.43,84.25
650003.70,4347617.87,88.63
649977.58,4347617.40,71.38
650000.26,4347617.84,103.25
650013.31,4347618.10,86.38
649993.94,4347617.73,95.75
649973.39,4347617.36,59.13
649971.98,4347617.34,76.63
649988.07,4347617.65,100.75
649992.94,4347617.75,91.63
650015.96,4347618.20,99.38
649977.53,4347617.49,64.88
649984.05,4347617.64,98.88
650004.75,4347618.05,90.75
649980.82,4347617.59,85.25
650011.01,4347618.18,88.00
649989.07,4347617.77,104.25
650003.77,4347618.06,85.63
649977.63,4347617.58,73.50
650000.33,4347618.03,103.25
650013.42,4347618.28,86.38
650016.03,4347618.33,99.00
649994.01,4347617.94,98.88
649988.16,4347617.83,101.25
649973.46,4347617.56,61.63
649993.03,4347617.98,91.25
649972.09,4347617.58,79.25
649980.88,4347617.75,87.13
649984.12,4347617.82,97.25
649977.62,4347617.71,66.75
650011.09,4347618.37,90.25
650016.11,4347618.48,96.50
650003.84,4347618.26,89.75
650000.41,4347618.20,95.00
649977.69,4347617.77,74.88
649989.16,4347617.00,105.38
650000.40,4347618.22,100.63
650013.52,4347618.47,86.63
649988.25,4347618.00,101.75
649966.67,4347617.60,37.38
649980.94,4347617.90,86.63
650016.18,4347618.63,98.50
650011.16,4347618.54,91.75
649973.58,4347617.83,63.13
649993.12,4347618.21,91.63
649972.19,4347617.83,78.38
649977.73,4347617.94,75.13
650000.48,4347618.38,92.00
649977.73,4347617.96,68.13
650013.63,4347618.65,88.00
650004.93,4347618.50,90.25
649988.34,4347618.18,101.63
649989.25,4347618.22,101.38
649980.00,4347618.07,86.75
649966.73,4347617.80,38.50
650016.24,4347618.78,93.50
650011.25,4347618.70,90.75
649984.29,4347618.19,98.50
649994.25,4347618.40,99.38
649993.19,4347618.41,91.00
650003.98,4347618.62,89.38
650000.53,4347618.56,100.25
649977.78,4347618.13,76.13
650000.56,4347618.58,96.75
650013.74,4347618.84,88.00
649988.43,4347618.36,102.25
649972.29,4347618.06,78.13
649981.06,4347618.23,86.00
649973.71,4347618.10,62.63
650016.29,4347618.92,93.38
649989.33,4347618.43,103.75
649977.83,4347618.21,67.13
650005.01,4347618.73,90.25
650011.34,4347618.86,91.88
649984.37,4347618.38,98.88
650004.04,4347618.78,91.38
650000.59,4347618.73,98.75
649994.37,4347618.63,99.75
650013.84,4347619.01,88.75
649977.83,4347618.32,78.63
650016.34,4347619.06,99.00
649993.26,4347618.62,91.88
649981.12,4347618.40,86.63
650000.64,4347618.77,94.75
650011.43,4347619.02,90.75
649966.86,4347618.19,43.88
649972.40,4347618.30,79.00
649973.83,4347618.35,66.00
649984.45,4347618.56,99.00
649989.43,4347618.66,104.00
650004.11,4347618.95,85.75
649977.93,4347618.45,67.88
650005.10,4347618.97,90.25
650000.65,4347618.90,98.13
650016.40,4347619.21,97.50
649981.18,4347618.56,87.88
650013.94,4347619.19,89.63
649977.88,4347618.51,80.75
649988.59,4347618.72,105.75
650011.51,4347619.17,90.75
649993.34,4347618.83,92.13
650000.72,4347618.97,99.38
649994.49,4347618.88,93.13
649966.93,4347618.39,46.13
650004.18,4347619.11,89.63
649984.53,4347618.74,99.75
650016.45,4347619.35,96.50
650000.71,4347619.06,98.25
649972.50,4347618.55,80.25
649981.25,4347618.73,87.38
650005.18,4347619.19,89.13
649989.54,4347618.89,102.63
650011.60,4347619.33,92.25
649977.94,4347618.69,82.88
649973.96,4347618.62,67.88
649988.66,4347618.92,106.13
650000.80,4347619.16,99.75
649993.42,4347619.03,92.25
650004.24,4347619.28,89.00
649966.99,4347618.57,46.75
650016.51,4347619.52,96.63
650000.77,4347619.23,100.50
649994.62,4347619.12,95.38
649984.61,4347618.93,100.00
649981.33,4347618.89,86.75
650011.69,4347619.48,90.00
649977.99,4347618.85,83.88
650014.14,4347619.57,89.75
649972.60,4347618.78,81.75
650016.56,4347619.64,94.25
650005.27,4347619.43,89.13
649988.73,4347619.11,107.75
649989.65,4347619.13,103.38
650000.87,4347619.36,98.88
649993.49,4347619.23,93.88
650004.31,4347619.44,89.38
650000.83,4347619.39,100.75
649974.09,4347618.90,68.00
649967.05,4347618.77,49.88
649984.70,4347619.12,100.50
649981.41,4347619.06,85.25
650011.78,4347619.65,92.63
649978.05,4347619.02,83.63
649994.75,4347619.36,95.00
650016.61,4347619.78,91.25
650014.23,4347619.76,90.38
650004.38,4347619.60,89.38
650000.95,4347619.54,101.13
649988.81,4347619.31,109.00
650000.89,4347619.55,101.63
649972.70,4347619.01,83.88
649993.56,4347619.43,94.75
649989.76,4347619.36,102.00
649978.23,4347619.14,70.00
650005.36,4347619.67,89.38
650011.86,4347619.80,92.13
649981.50,4347619.24,85.00
649984.78,4347619.31,101.75
649967.12,4347618.97,51.13
649978.10,4347619.20,81.75
650014.32,4347619.94,89.63
649974.21,4347619.17,72.25
650004.44,4347619.76,89.25
649994.86,4347619.58,96.00
650000.95,4347619.71,102.88
650001.02,4347619.73,101.13
649972.75,4347619.20,82.63
649988.88,4347619.51,109.25
649978.31,4347619.31,70.25
650011.95,4347619.96,92.38
649993.64,4347619.63,94.50
650016.71,4347620.07,93.63
649981.58,4347619.41,83.50
649978.16,4347619.36,80.63
649984.86,4347619.50,101.88
649989.87,4347619.59,102.38
650005.44,4347619.91,87.00
650014.41,4347620.11,89.63
649967.23,4347619.21,53.75
650001.01,4347619.88,104.00
649972.78,4347619.37,84.13
649978.39,4347619.49,70.50
650012.02,4347620.14,92.25
650016.77,4347620.24,91.25
649988.95,4347619.70,108.88
649994.99,4347619.82,93.38
649981.67,4347619.58,82.38
649974.34,4347619.44,74.00
649978.21,4347619.54,78.50
649993.71,4347619.84,95.25
649984.94,4347619.67,104.00
649989.97,4347619.82,103.00
650001.07,4347620.04,105.25
650014.50,4347620.30,91.00
649972.81,4347619.54,83.63
649978.47,4347619.66,71.25
650016.84,4347620.40,89.50
649967.33,4347619.46,55.00
650012.08,4347620.32,90.50
649989.02,4347619.88,110.38
649981.75,4347619.75,81.50
649978.27,4347619.71,80.50
649993.78,4347620.03,95.38
649985.03,4347619.88,105.00
650001.11,4347620.18,108.13
650001.25,4347620.20,103.63
650004.65,4347620.27,90.38
649974.46,4347619.69,75.13
650014.59,4347620.48,91.00
649972.83,4347619.69,84.25
649978.54,4347619.82,70.88
650016.90,4347620.57,89.63
649990.09,4347620.06,104.50
649981.84,4347619.92,81.50
650012.14,4347620.51,92.75
649989.09,4347620.08,106.88
649978.32,4347619.88,80.00
649967.43,4347619.69,58.25
650001.16,4347620.34,107.13
649993.86,4347620.23,95.13
650005.65,4347620.47,89.75
649985.12,4347620.08,105.75
650004.72,4347620.46,92.50
649972.86,4347619.86,83.25
650014.68,4347620.67,90.38
650016.95,4347620.72,88.63
650001.37,4347620.44,103.63
649978.62,4347620.00,71.75
649981.92,4347620.09,83.13
649995.22,4347620.35,99.63
650001.21,4347620.48,107.25
649978.38,4347620.05,79.00
649990.19,4347620.28,104.75
650012.21,4347620.71,92.00
649993.93,4347620.41,96.75
649967.53,4347619.92,60.63
650005.72,4347620.66,91.00
650004.79,4347620.64,91.13
649972.89,4347620.03,84.13
650017.01,4347620.88,89.38
649985.21,4347620.29,106.13
650014.77,4347620.86,92.13
649978.69,4347620.18,72.50
650001.26,4347620.63,106.13
649995.30,4347620.52,99.00
650001.48,4347620.66,101.75
650012.27,4347620.90,92.75
649974.68,4347620.19,79.25
649989.23,4347620.47,108.63
649993.00,4347620.58,92.50
649990.30,4347620.52,102.88
649972.92,4347620.20,84.13
650017.07,4347621.05,91.75
650005.79,4347620.84,89.50
650004.86,4347620.84,89.75
649978.51,4347620.34,79.38
650001.30,4347620.78,105.25
649995.37,4347620.68,99.25
649982.09,4347620.43,84.88
649985.31,4347620.49,104.75
649967.64,4347620.16,61.75
649974.76,4347620.36,80.75
649978.60,4347620.44,78.25
650012.33,4347621.09,92.75
650001.59,4347620.89,101.50
649994.07,4347620.76,96.63
649989.33,4347620.67,107.25
650017.13,4347621.22,90.00
649972.95,4347620.37,82.63
650001.35,4347620.93,106.50
650005.86,4347621.03,89.13
649982.18,4347620.58,85.63
650014.91,4347621.21,90.75
649978.68,4347620.52,76.63
649990.41,4347620.75,101.00
650004.93,4347621.03,90.25
649995.44,4347620.85,101.25
649985.40,4347620.70,103.38
650001.49,4347621.02,102.63
650001.49,4347621.03,101.50
649974.83,4347620.53,83.38
649967.74,4347620.40,60.38
649978.76,4347620.62,76.63
649994.15,4347620.94,96.75
650012.39,4347621.29,92.38
649982.25,4347620.71,86.00
650001.50,4347621.09,100.25
650001.40,4347621.09,108.75
649972.98,4347620.54,80.13
649989.42,4347620.86,106.00
650005.92,4347621.20,91.38
650001.71,4347621.13,103.13
650014.97,4347621.39,88.38
649995.52,4347621.02,101.50
650001.51,4347621.14,99.75
649978.85,4347620.72,75.63
649978.96,4347620.72,74.50
650005.00,4347621.23,90.88
649990.50,4347620.97,100.38
649985.48,4347620.88,102.63
650001.53,4347621.20,99.25
650001.55,4347621.20,103.25
649974.90,4347620.70,84.88
649973.01,4347620.68,83.75
649982.34,4347620.86,84.00
650017.25,4347621.53,91.75
650001.45,4347621.24,109.63
649978.93,4347620.81,77.00
650001.54,4347621.25,96.38
650012.45,4347621.46,93.00
649994.22,4347621.11,94.38
649989.52,4347621.05,106.00
649967.84,4347620.64,64.38
650005.99,4347621.38,89.63
650001.55,4347621.30,99.25
649995.60,4347621.19,105.25
649979.04,4347620.88,76.63
650015.03,4347621.58,87.75
649979.02,4347620.91,77.75
650001.82,4347621.36,103.75
650005.07,4347621.42,89.38
650001.57,4347621.36,97.50
649973.05,4347620.83,83.13
649974.98,4347620.86,84.88
650001.61,4347621.38,102.88
649982.42,4347621.01,84.75
649990.58,4347621.17,100.50
649985.57,4347621.09,103.50
650001.58,4347621.41,93.13
650017.31,4347621.72,90.50
649979.10,4347621.00,78.25
649994.29,4347621.29,95.13
650012.51,4347621.65,92.50
650001.59,4347621.47,96.13
649989.61,4347621.24,105.75
650006.05,4347621.56,91.38
649995.67,4347621.37,106.50
649979.13,4347621.06,74.63
650015.09,4347621.76,85.25
650001.59,4347621.51,96.63
649973.09,4347620.97,83.63
649967.94,4347620.88,65.88
649982.50,4347621.16,84.25
649975.05,4347621.03,85.75
650001.59,4347621.55,93.50
650001.67,4347621.56,103.13
650001.59,4347621.59,94.75
649994.36,4347621.46,96.63
649985.66,4347621.29,105.13
649990.67,4347621.39,102.63
650012.57,4347621.82,92.38
650017.37,4347621.91,92.13
650001.59,4347621.63,96.63
649995.75,4347621.53,105.25
650006.12,4347621.74,88.75
649989.71,4347621.43,104.50
650001.59,4347621.67,98.00
649973.12,4347621.12,83.63
649979.22,4347621.25,73.25
649982.59,4347621.31,84.50
650015.15,4347621.95,88.50
650001.60,4347621.69,106.38
650001.58,4347621.71,94.00
650005.20,4347621.78,89.75
649975.13,4347621.21,85.50
650001.72,4347621.73,104.38
650001.58,4347621.75,96.63
649968.05,4347621.11,65.75
649979.35,4347621.34,79.13
650012.63,4347621.98,90.38
649994.43,4347621.64,96.50
650001.58,4347621.79,96.13
649985.75,4347621.50,106.00
650017.44,4347622.11,94.75
649995.82,4347621.70,108.13
649973.16,4347621.27,82.25
649990.75,4347621.61,103.63
649982.67,4347621.46,87.25
650001.58,4347621.83,95.50
650006.18,4347621.92,90.63
650015.20,4347622.12,87.63
649979.31,4347621.43,75.63
649989.80,4347621.63,105.13
650005.26,4347621.94,87.88
649975.20,4347621.37,85.13
650001.68,4347621.89,104.25
650001.58,4347621.91,97.63
650001.78,4347621.91,104.25
650012.69,4347622.15,93.13
649979.44,4347621.53,78.50
649973.19,4347621.42,83.25
649968.13,4347621.33,68.38
650001.58,4347621.99,97.25
650017.50,4347622.30,90.63
650005.32,4347622.10,89.38
649979.40,4347621.61,75.63
649985.86,4347621.73,106.25
650002.09,4347622.05,100.88
650015.26,4347622.30,88.75
649990.84,4347621.83,103.00
649989.90,4347621.83,104.63
649975.28,4347621.55,84.38
649995.97,4347621.96,105.50
650001.58,4347622.07,94.25
650001.84,4347622.08,106.75
650012.75,4347622.29,93.00
650001.75,4347622.09,107.63
649973.22,4347621.56,83.25
649994.58,4347621.99,99.63
649979.53,4347621.72,79.50
650001.58,4347622.14,96.00
650017.56,4347622.49,92.25
650005.38,4347622.26,90.00
649968.22,4347621.55,69.88
650002.15,4347622.22,101.63
649979.49,4347621.79,76.13
650015.32,4347622.48,87.00
650001.57,4347622.22,96.88
650012.81,4347622.46,94.38
649989.00,4347622.02,104.75
649973.26,4347621.71,84.25
650001.90,4347622.26,108.13
649990.93,4347622.05,102.13
649975.37,4347621.76,85.00
649994.64,4347622.15,99.88
649985.97,4347621.98,109.00
650001.82,4347622.29,105.25
649982.91,4347621.93,89.63
650001.57,4347622.30,96.63
649979.61,4347621.89,81.88
650005.43,4347622.40,89.50
650006.46,4347622.42,92.13
649996.13,4347622.23,105.75
650017.62,4347622.68,91.00
650002.21,4347622.38,104.38
649979.57,4347621.96,76.63
650001.57,4347622.39,94.63
650015.38,4347622.67,86.63
650012.87,4347622.62,95.00
649968.31,4347621.77,71.75
649990.09,4347622.21,105.00
650001.61,4347622.44,96.88
649994.71,4347622.31,101.88
650001.62,4347622.45,98.13
650001.63,4347622.47,97.75
649991.02,4347622.27,102.88
649975.45,4347621.98,84.50
650001.65,4347622.49,96.13
650001.90,4347622.49,106.63
650005.49,4347622.56,90.63
650001.66,4347622.50,94.88
649979.70,4347622.08,84.13
650001.67,4347622.52,97.25
649986.07,4347622.22,109.25
649983.00,4347622.17,89.88
650001.68,4347622.53,96.75
650002.27,4347622.55,104.63
650001.69,4347622.55,95.00
650006.58,4347622.65,91.63
650015.47,4347622.83,84.00
650017.69,4347622.87,91.00
650001.71,4347622.57,96.50
650012.93,4347622.78,92.75
649990.18,4347622.36,105.38
649994.77,4347622.46,102.63
650001.76,4347622.61,97.50
649996.30,4347622.51,105.50
650002.01,4347622.62,108.00
650001.79,4347622.63,98.00
649968.40,4347621.99,71.75
650001.83,4347622.65,98.63
650005.55,4347622.72,91.25
650001.86,4347622.67,98.88
650001.96,4347622.67,105.75
649991.10,4347622.47,105.38
650001.89,4347622.69,99.00
649979.79,4347622.27,85.25
649975.54,4347622.20,82.13
650002.34,4347622.72,104.13
650001.92,4347622.71,98.75
650015.56,4347622.98,88.50
650012.98,4347622.94,94.13
650001.95,4347622.74,97.63
649990.27,4347622.52,105.00
650001.99,4347622.76,99.38
649994.84,4347622.62,103.63
650017.75,4347623.07,93.38
649979.71,4347622.35,77.50
649986.18,4347622.47,112.50
649983.09,4347622.42,86.88
650005.61,4347622.88,92.13
650006.71,4347622.90,92.75
650002.02,4347622.83,99.13
650002.08,4347622.83,108.38
649968.48,4347622.19,73.13
650002.03,4347622.87,97.00
650002.04,4347622.87,106.00
649979.87,4347622.45,87.63
650015.65,4347623.14,88.13
650002.40,4347622.89,104.88
649996.46,4347622.78,106.00
649991.19,4347622.69,107.88
649973.42,4347622.35,88.50
650002.05,4347622.91,98.00
649990.36,4347622.69,107.63
649994.90,4347622.79,103.88
649975.63,4347622.42,85.63
650002.06,4347622.95,98.25
650017.81,4347623.25,93.13
649979.78,4347622.53,77.38
650005.66,4347623.03,92.50
650002.07,4347622.98,97.75
649983.18,4347622.65,85.13
649986.29,4347622.71,112.63
650002.09,4347623.02,97.75
650002.45,4347623.04,106.13
650015.74,4347623.30,88.38
650002.15,4347623.05,106.50
649968.57,4347622.41,72.38
650002.10,4347623.06,97.25
650006.85,4347623.15,92.25
649990.45,4347622.85,108.75
649994.97,4347622.95,105.38
650002.12,4347623.10,99.13
649991.29,4347622.91,106.50
650005.72,4347623.19,92.63
649973.48,4347622.58,88.00
650002.13,4347623.14,99.00
650013.09,4347623.35,92.75
649975.72,4347622.64,85.25
649979.85,4347622.73,79.38
650002.15,4347623.16,98.25
650017.85,4347623.46,92.38
649996.63,4347623.06,105.75
650002.14,4347623.17,107.25
650002.16,4347623.18,99.63
650002.18,4347623.20,99.75
650002.52,4347623.21,107.75
650015.83,4347623.47,86.50
650002.19,4347623.22,100.13
650002.16,4347623.23,107.13
649980.03,4347622.81,91.00
650002.21,4347623.24,98.75
649990.54,4347623.01,108.50
649983.26,4347622.88,88.13
649995.03,4347623.11,104.75
650002.22,4347623.26,100.63
650002.22,4347623.26,106.50
649986.40,4347622.96,111.13
650005.77,4347623.33,94.25
650002.24,4347623.28,100.25
649968.66,4347622.63,74.75
650002.17,4347623.29,107.25
650002.25,4347623.29,99.38
650006.99,4347623.40,91.63
650002.27,4347623.32,98.63
650002.18,4347623.34,107.25
649979.92,4347622.91,78.13
649991.39,4347623.14,107.38
650002.27,4347623.35,99.50
650017.89,4347623.66,92.00
650015.92,4347623.63,89.00
649975.81,4347622.86,86.75
649980.10,4347622.96,92.13
649973.54,4347622.83,87.63
649990.62,4347623.16,109.88
650002.19,4347623.39,105.38
650002.27,4347623.40,99.38
650005.83,4347623.48,93.88
649996.78,4347623.31,107.88
650002.27,4347623.44,99.00
650002.21,4347623.45,105.38
650002.28,4347623.45,107.63
650013.13,4347623.66,94.25
649983.35,4347623.12,88.25
650002.27,4347623.48,98.25
649968.75,4347622.86,78.25
650002.22,4347623.51,103.63
649986.51,4347623.21,107.13
650016.01,4347623.78,88.75
649980.17,4347623.10,90.00
650002.27,4347623.53,99.13
649979.99,4347623.11,81.25
649990.72,4347623.33,110.88
650005.88,4347623.63,91.38
650002.23,4347623.56,103.13
650007.12,4347623.66,92.63
650017.93,4347623.86,90.75
649991.50,4347623.36,107.50
649975.89,4347623.07,89.13
650002.27,4347623.58,100.13
650002.68,4347623.60,110.13
650002.27,4347623.62,101.13
649973.61,4347623.08,89.13
650002.35,4347623.67,106.00
650002.27,4347623.67,101.63
650016.09,4347623.94,87.75
649980.24,4347623.26,94.00
649996.95,4347623.59,108.38
650005.94,4347623.77,93.88
649990.81,4347623.49,110.75
649983.44,4347623.35,88.38
649968.84,4347623.08,77.38
649980.06,4347623.29,79.63
649995.23,4347623.60,108.50
649986.61,4347623.44,106.00
650013.17,4347623.97,96.00
650017.97,4347624.07,89.00
649991.60,4347623.57,107.00
650007.24,4347623.88,91.75
649975.98,4347623.29,90.50
650002.77,4347623.81,110.75
649980.31,4347623.41,95.13
650016.18,4347624.10,85.63
650005.99,4347623.92,92.13
649990.90,4347623.65,109.88
650002.42,4347623.88,106.25
649973.67,4347623.33,89.50
649980.13,4347623.49,79.38
649995.32,4347623.80,107.75
649968.93,4347623.31,78.00
650018.01,4347624.28,89.00
649980.38,4347623.57,95.00
649991.70,4347623.78,107.50
650006.04,4347624.06,91.75
650002.86,4347624.01,109.75
650016.28,4347624.28,85.13
649976.07,4347623.51,92.00
649990.96,4347623.83,111.50
650013.22,4347624.28,95.63
650002.49,4347624.09,104.75
649986.74,4347623.79,103.13
649980.20,4347623.69,80.25
649983.62,4347623.76,88.88
649980.45,4347623.71,96.25
649973.74,4347623.59,92.38
650006.09,4347624.21,93.25
649995.40,4347624.01,107.13
649997.13,4347624.05,105.25
649969.01,4347623.54,79.13
650016.39,4347624.46,87.63
650018.05,4347624.49,90.88
650002.95,4347624.21,104.50
649991.80,4347624.01,105.75
649991.01,4347624.00,109.50
649976.16,4347623.72,93.38
649983.71,4347623.87,87.75
649986.81,4347623.98,109.88
649980.52,4347623.86,99.63
650006.15,4347624.36,93.38
650002.56,4347624.29,103.75
649997.20,4347624.20,105.00
649983.79,4347623.96,88.75
649980.27,4347623.90,80.38
649995.49,4347624.22,106.88
649973.80,4347623.81,93.00
650016.50,4347624.65,87.13
650013.26,4347624.60,95.63
649991.07,4347624.18,108.88
650018.09,4347624.70,89.38
650003.04,4347624.42,108.13
649983.89,4347624.06,88.00
649991.90,4347624.22,103.25
649976.25,4347623.92,93.50
649969.10,4347623.79,79.25
650007.60,4347624.53,91.13
649980.59,4347624.02,99.75
649997.25,4347624.34,105.00
